time[s],m_in
653821,8.99712911955606e-05
653822,8.99712912027486e-05
653823,8.99712912099364e-05
653824,8.99712912171248e-05
653825,8.99712912243125e-05
653826,8.99712912314995e-05
653827,8.9971291238687e-05
653828,8.99712912458745e-05
653829,8.99712912530625e-05
653830,8.99712912602498e-05
653831,8.99712912674363e-05
653832,8.99712912746234e-05
653833,8.99712912818111e-05
653834,8.99712912889981e-05
653835,8.99712912961843e-05
653836,8.99712913033711e-05
653837,8.99712913105578e-05
653838,8.9971291317745e-05
653839,8.99712913249316e-05
653840,8.99712913321174e-05
653841,8.99712913393038e-05
653842,8.99712913464901e-05
653843,8.99712913536769e-05
653844,8.99712913608631e-05
653845,8.99712913680485e-05
653846,8.99712913752345e-05
653847,8.99712913824203e-05
653848,8.99712913896068e-05
653849,8.99712913967925e-05
653850,8.99712914039775e-05
653851,8.9971291411163e-05
653852,8.99712914183492e-05
653853,8.99712914255346e-05
653854,8.99712914327192e-05
653855,8.99712914399045e-05
653856,8.99712914470896e-05
653857,8.99712914542753e-05
653858,8.99712914614603e-05
653859,8.99712914686445e-05
653860,8.99712914758293e-05
653861,8.99712914830141e-05
653862,8.99712914901994e-05
653863,8.99712914973839e-05
653864,8.99712915045678e-05
653865,8.99712915117522e-05
653866,8.99712915189365e-05
653867,8.99712915261214e-05
653868,8.99712915333056e-05
653869,8.9971291540489e-05
653870,8.9971291547673e-05
653871,8.99712915548576e-05
653872,8.99712915620414e-05
653873,8.99712915692245e-05
653874,8.99712915764081e-05
653875,8.99712915835917e-05
653876,8.99712915907759e-05
653877,8.99712915979593e-05
653878,8.9971291605142e-05
653879,8.99712916123253e-05
653880,8.99712916195084e-05
653881,8.99712916266922e-05
653882,8.99712916338752e-05
653883,8.99712916410575e-05
653884,8.99712916482403e-05
653885,8.99712916554231e-05
653886,8.99712916626064e-05
653887,8.9971291669789e-05
653888,8.99712916769709e-05
653889,8.99712916841533e-05
653890,8.99712916913363e-05
653891,8.99712916985186e-05
653892,8.99712917057001e-05
653893,8.99712917128822e-05
653894,8.99712917200642e-05
653895,8.99712917272468e-05
653896,8.99712917344287e-05
653897,8.99712917416098e-05
653898,8.99712917487915e-05
653899,8.99712917559731e-05
653900,8.99712917631553e-05
653901,8.99712917703368e-05
653902,8.99712917775175e-05
653903,8.99712917846988e-05
653904,8.997129179188e-05
653905,8.99712917990617e-05
653906,8.99712918062428e-05
653907,8.99712918134231e-05
653908,8.9971291820604e-05
653909,8.99712918277854e-05
653910,8.99712918349661e-05
653911,8.99712918421468e-05
653912,8.99712918493267e-05
653913,8.99712918565071e-05
653914,8.99712918636882e-05
653915,8.99712918708685e-05
653916,8.9971291878048e-05
653917,8.99712918852282e-05
653918,8.99712918924082e-05
653919,8.99712918995888e-05
653920,8.99712919067687e-05
653921,8.99712919139479e-05
653922,8.99712919211276e-05
653923,8.99712919283073e-05
653924,8.99712919354875e-05
653925,8.99712919426669e-05
653926,8.99712919498457e-05
653927,8.9971291957025e-05
653928,8.99712919642043e-05
653929,8.9971291971384e-05
653930,8.99712919785631e-05
653931,8.99712919857415e-05
653932,8.99712919929204e-05
653933,8.99712920000998e-05
653934,8.99712920072786e-05
653935,8.99712920144566e-05
653936,8.99712920216352e-05
653937,8.99712920288137e-05
653938,8.99712920359927e-05
653939,8.99712920431711e-05
653940,8.99712920503486e-05
653941,8.99712920575268e-05
653942,8.99712920647049e-05
653943,8.99712920718836e-05
653944,8.99712920790615e-05
653945,8.99712920862387e-05
653946,8.99712920934164e-05
653947,8.99712921005941e-05
653948,8.99712921077723e-05
653949,8.99712921149498e-05
653950,8.99712921221266e-05
653951,8.9971292129304e-05
653952,8.99712921364819e-05
653953,8.99712921436591e-05
653954,8.99712921508355e-05
653955,8.99712921580126e-05
653956,8.99712921651895e-05
653957,8.9971292172367e-05
653958,8.99712921795438e-05
653959,8.99712921867198e-05
653960,8.99712921938964e-05
653961,8.99712922010729e-05
653962,8.997129220825e-05
653963,8.99712922154264e-05
653964,8.9971292222602e-05
653965,8.99712922297782e-05
653966,8.99712922369543e-05
653967,8.9971292244131e-05
653968,8.9971292251307e-05
653969,8.99712922584822e-05
653970,8.9971292265658e-05
653971,8.99712922728343e-05
653972,8.99712922800099e-05
653973,8.99712922871849e-05
653974,8.99712922943603e-05
653975,8.99712923015357e-05
653976,8.99712923087116e-05
653977,8.99712923158869e-05
653978,8.99712923230613e-05
653979,8.99712923302364e-05
653980,8.99712923374114e-05
653981,8.99712923445869e-05
653982,8.99712923517617e-05
653983,8.99712923589358e-05
653984,8.99712923661104e-05
653985,8.9971292373285e-05
653986,8.99712923804601e-05
653987,8.99712923876345e-05
653988,8.99712923948082e-05
653989,8.99712924019824e-05
653990,8.99712924091572e-05
653991,8.99712924163312e-05
653992,8.99712924235046e-05
653993,8.99712924306785e-05
653994,8.99712924378523e-05
653995,8.99712924450267e-05
653996,8.99712924522003e-05
653997,8.99712924593732e-05
653998,8.99712924665468e-05
653999,8.99712924737202e-05
654000,8.99712924808941e-05
654001,8.99712924880674e-05
654002,8.99712924952399e-05
654003,8.9971292502413e-05
654004,8.9971292509586e-05
654005,8.99712925167595e-05
654006,8.99712925239324e-05
654007,8.99712925311045e-05
654008,8.99712925382772e-05
654009,8.99712925454504e-05
654010,8.99712925526229e-05
654011,8.99712925597947e-05
654012,8.9971292566967e-05
654013,8.99712925741393e-05
654014,8.99712925813121e-05
654015,8.99712925884842e-05
654016,8.99712925956556e-05
654017,8.99712926028275e-05
654018,8.99712926099994e-05
654019,8.99712926171718e-05
654020,8.99712926243435e-05
654021,8.99712926315144e-05
654022,8.99712926386859e-05
654023,8.99712926458574e-05
654024,8.99712926530294e-05
654025,8.99712926602007e-05
654026,8.99712926673712e-05
654027,8.99712926745424e-05
654028,8.9971292681714e-05
654029,8.9971292688885e-05
654030,8.99712926960552e-05
654031,8.9971292703226e-05
654032,8.99712927103967e-05
654033,8.99712927175679e-05
654034,8.99712927247385e-05
654035,8.99712927319083e-05
654036,8.99712927390787e-05
654037,8.9971292746249e-05
654038,8.99712927534198e-05
654039,8.997129276059e-05
654040,8.99712927677593e-05
654041,8.99712927749293e-05
654042,8.99712927820992e-05
654043,8.99712927892696e-05
654044,8.99712927964394e-05
654045,8.99712928036084e-05
654046,8.99712928107779e-05
654047,8.99712928179481e-05
654048,8.99712928251174e-05
654049,8.99712928322861e-05
654050,8.99712928394553e-05
654051,8.99712928466245e-05
654052,8.99712928537942e-05
654053,8.99712928609632e-05
654054,8.99712928681314e-05
654055,8.99712928753003e-05
654056,8.9971292882469e-05
654057,8.99712928896383e-05
654058,8.99712928968068e-05
654059,8.99712929039747e-05
654060,8.99712929111431e-05
654061,8.99712929183114e-05
654062,8.99712929254803e-05
654063,8.99712929326485e-05
654064,8.99712929398159e-05
654065,8.99712929469839e-05
654066,8.99712929541525e-05
654067,8.99712929613203e-05
654068,8.99712929684875e-05
654069,8.99712929756551e-05
654070,8.99712929828227e-05
654071,8.99712929899909e-05
654072,8.99712929971583e-05
654073,8.9971293004325e-05
654074,8.99712930114922e-05
654075,8.99712930186594e-05
654076,8.99712930258272e-05
654077,8.99712930329942e-05
654078,8.99712930401605e-05
654079,8.99712930473273e-05
654080,8.99712930544941e-05
654081,8.99712930616614e-05
654082,8.9971293068828e-05
654083,8.99712930759939e-05
654084,8.99712930831604e-05
654085,8.99712930903273e-05
654086,8.99712930974936e-05
654087,8.99712931046592e-05
654088,8.99712931118253e-05
654089,8.99712931189913e-05
654090,8.99712931261579e-05
654091,8.99712931333238e-05
654092,8.9971293140489e-05
654093,8.99712931476547e-05
654094,8.99712931548203e-05
654095,8.99712931619864e-05
654096,8.99712931691519e-05
654097,8.99712931763167e-05
654098,8.99712931834819e-05
654099,8.99712931906472e-05
654100,8.99712931978129e-05
654101,8.9971293204978e-05
654102,8.99712932121423e-05
654103,8.99712932193072e-05
654104,8.99712932264726e-05
654105,8.99712932336374e-05
654106,8.99712932408014e-05
654107,8.99712932479659e-05
654108,8.99712932551304e-05
654109,8.99712932622954e-05
654110,8.99712932694598e-05
654111,8.99712932766234e-05
654112,8.99712932837875e-05
654113,8.99712932909516e-05
654114,8.99712932981162e-05
654115,8.99712933052801e-05
654116,8.99712933124433e-05
654117,8.9971293319607e-05
654118,8.99712933267707e-05
654119,8.99712933339349e-05
654120,8.99712933410984e-05
654121,8.99712933482612e-05
654122,8.99712933554245e-05
654123,8.99712933625884e-05
654124,8.99712933697516e-05
654125,8.9971293376914e-05
654126,8.9971293384077e-05
654127,8.99712933912399e-05
654128,8.99712933984034e-05
654129,8.99712934055662e-05
654130,8.99712934127282e-05
654131,8.99712934198908e-05
654132,8.99712934270533e-05
654133,8.99712934342163e-05
654134,8.99712934413787e-05
654135,8.99712934485404e-05
654136,8.99712934557025e-05
654137,8.99712934628646e-05
654138,8.99712934700273e-05
654139,8.99712934771892e-05
654140,8.99712934843504e-05
654141,8.99712934915122e-05
654142,8.99712934986746e-05
654143,8.99712935058362e-05
654144,8.9971293512997e-05
654145,8.99712935201585e-05
654146,8.99712935273199e-05
654147,8.99712935344818e-05
654148,8.9971293541643e-05
654149,8.99712935488035e-05
654150,8.99712935559645e-05
654151,8.99712935631255e-05
654152,8.9971293570287e-05
654153,8.99712935774478e-05
654154,8.99712935846078e-05
654155,8.99712935917685e-05
654156,8.9971293598929e-05
654157,8.99712936060901e-05
654158,8.99712936132505e-05
654159,8.99712936204102e-05
654160,8.99712936275704e-05
654161,8.99712936347312e-05
654162,8.99712936418912e-05
654163,8.99712936490505e-05
654164,8.99712936562104e-05
654165,8.99712936633703e-05
654166,8.99712936705306e-05
654167,8.99712936776903e-05
654168,8.99712936848492e-05
654169,8.99712936920087e-05
654170,8.99712936991681e-05
654171,8.9971293706328e-05
654172,8.99712937134873e-05
654173,8.99712937206458e-05
654174,8.99712937278049e-05
654175,8.99712937349639e-05
654176,8.99712937421234e-05
654177,8.99712937492822e-05
654178,8.99712937564404e-05
654179,8.9971293763599e-05
654180,8.99712937707582e-05
654181,8.99712937779167e-05
654182,8.99712937850745e-05
654183,8.99712937922328e-05
654184,8.99712937993911e-05
654185,8.99712938065499e-05
654186,8.9971293813708e-05
654187,8.99712938208654e-05
654188,8.99712938280233e-05
654189,8.99712938351811e-05
654190,8.99712938423396e-05
654191,8.99712938494972e-05
654192,8.99712938566542e-05
654193,8.99712938638117e-05
654194,8.99712938709692e-05
654195,8.99712938781272e-05
654196,8.99712938852844e-05
654197,8.9971293892441e-05
654198,8.99712938995981e-05
654199,8.99712939067558e-05
654200,8.99712939139127e-05
654201,8.99712939210689e-05
654202,8.99712939282257e-05
654203,8.99712939353824e-05
654204,8.99712939425396e-05
654205,8.99712939496962e-05
654206,8.9971293956852e-05
654207,8.99712939640084e-05
654208,8.99712939711647e-05
654209,8.99712939783215e-05
654210,8.99712939854777e-05
654211,8.99712939926331e-05
654212,8.99712939997891e-05
654213,8.99712940069449e-05
654214,8.99712940141014e-05
654215,8.99712940212571e-05
654216,8.99712940284121e-05
654217,8.99712940355676e-05
654218,8.99712940427238e-05
654219,8.99712940498791e-05
654220,8.99712940570338e-05
654221,8.99712940641891e-05
654222,8.99712940713442e-05
654223,8.99712940784999e-05
654224,8.99712940856549e-05
654225,8.99712940928092e-05
654226,8.9971294099964e-05
654227,8.99712941071187e-05
654228,8.9971294114274e-05
654229,8.99712941214286e-05
654230,8.99712941285824e-05
654231,8.99712941357368e-05
654232,8.99712941428912e-05
654233,8.9971294150046e-05
654234,8.99712941572002e-05
654235,8.99712941643537e-05
654236,8.99712941715076e-05
654237,8.99712941786622e-05
654238,8.9971294185816e-05
654239,8.99712941929692e-05
654240,8.99712942001229e-05
654241,8.99712942072764e-05
654242,8.99712942144306e-05
654243,8.9971294221584e-05
654244,8.99712942287367e-05
654245,8.997129423589e-05
654246,8.99712942430432e-05
654247,8.99712942501969e-05
654248,8.99712942573499e-05
654249,8.99712942645022e-05
654250,8.99712942716551e-05
654251,8.99712942788078e-05
654252,8.99712942859612e-05
654253,8.99712942931138e-05
654254,8.99712943002657e-05
654255,8.99712943074181e-05
654256,8.99712943145712e-05
654257,8.99712943217234e-05
654258,8.99712943288756e-05
654259,8.99712943360271e-05
654260,8.99712943431792e-05
654261,8.99712943503318e-05
654262,8.99712943574836e-05
654263,8.99712943646348e-05
654264,8.99712943717865e-05
654265,8.99712943789381e-05
654266,8.99712943860903e-05
654267,8.99712943932418e-05
654268,8.99712944003926e-05
654269,8.99712944075438e-05
654270,8.99712944146951e-05
654271,8.99712944218468e-05
654272,8.99712944289979e-05
654273,8.99712944361483e-05
654274,8.99712944432991e-05
654275,8.99712944504499e-05
654276,8.99712944576013e-05
654277,8.9971294464752e-05
654278,8.99712944719019e-05
654279,8.99712944790524e-05
654280,8.99712944862034e-05
654281,8.99712944933537e-05
654282,8.99712945005033e-05
654283,8.99712945076535e-05
654284,8.99712945148036e-05
654285,8.99712945219542e-05
654286,8.99712945291041e-05
654287,8.99712945362533e-05
654288,8.99712945434031e-05
654289,8.99712945505527e-05
654290,8.9971294557703e-05
654291,8.99712945648525e-05
654292,8.99712945720013e-05
654293,8.99712945791506e-05
654294,8.99712945862998e-05
654295,8.99712945934497e-05
654296,8.99712946005988e-05
654297,8.99712946077472e-05
654298,8.99712946148961e-05
654299,8.99712946220456e-05
654300,8.99712946291943e-05
654301,8.99712946363424e-05
654302,8.9971294643491e-05
654303,8.99712946506395e-05
654304,8.99712946577886e-05
654305,8.9971294664937e-05
654306,8.99712946720846e-05
654307,8.99712946792328e-05
654308,8.99712946863809e-05
654309,8.99712946935296e-05
654310,8.99712947006776e-05
654311,8.99712947078248e-05
654312,8.99712947149726e-05
654313,8.99712947221203e-05
654314,8.99712947292685e-05
654315,8.99712947364161e-05
654316,8.99712947435629e-05
654317,8.99712947507103e-05
654318,8.99712947578582e-05
654319,8.99712947650055e-05
654320,8.99712947721519e-05
654321,8.9971294779299e-05
654322,8.9971294786446e-05
654323,8.99712947935935e-05
654324,8.99712948007403e-05
654325,8.99712948078864e-05
654326,8.9971294815033e-05
654327,8.99712948221796e-05
654328,8.99712948293267e-05
654329,8.99712948364731e-05
654330,8.99712948436188e-05
654331,8.9971294850765e-05
654332,8.99712948579112e-05
654333,8.99712948650579e-05
654334,8.99712948722039e-05
654335,8.99712948793492e-05
654336,8.9971294886495e-05
654337,8.99712948936414e-05
654338,8.9971294900787e-05
654339,8.9971294907932e-05
654340,8.99712949150775e-05
654341,8.99712949222229e-05
654342,8.99712949293689e-05
654343,8.99712949365142e-05
654344,8.99712949436587e-05
654345,8.99712949508038e-05
654346,8.99712949579488e-05
654347,8.99712949650943e-05
654348,8.99712949722392e-05
654349,8.99712949793833e-05
654350,8.9971294986528e-05
654351,8.99712949936726e-05
654352,8.99712950008178e-05
654353,8.99712950079622e-05
654354,8.99712950151059e-05
654355,8.99712950222502e-05
654356,8.9971295029395e-05
654357,8.99712950365392e-05
654358,8.99712950436826e-05
654359,8.99712950508265e-05
654360,8.99712950579704e-05
654361,8.99712950651148e-05
654362,8.99712950722585e-05
654363,8.99712950794015e-05
654364,8.99712950865451e-05
654365,8.99712950936885e-05
654366,8.99712951008325e-05
654367,8.99712951079758e-05
654368,8.99712951151184e-05
654369,8.99712951222615e-05
654370,8.99712951294046e-05
654371,8.99712951365482e-05
654372,8.99712951436911e-05
654373,8.99712951508332e-05
654374,8.9971295157976e-05
654375,8.99712951651192e-05
654376,8.99712951722618e-05
654377,8.99712951794036e-05
654378,8.9971295186546e-05
654379,8.99712951936884e-05
654380,8.99712952008312e-05
654381,8.99712952079734e-05
654382,8.99712952151148e-05
654383,8.99712952222568e-05
654384,8.99712952293987e-05
654385,8.99712952365412e-05
654386,8.99712952436829e-05
654387,8.99712952508239e-05
654388,8.99712952579655e-05
654389,8.9971295265107e-05
654390,8.99712952722491e-05
654391,8.99712952793904e-05
654392,8.9971295286531e-05
654393,8.99712952936722e-05
654394,8.9971295300814e-05
654395,8.9971295307955e-05
654396,8.99712953150953e-05
654397,8.99712953222361e-05
654398,8.99712953293769e-05
654399,8.99712953365182e-05
654400,8.99712953436588e-05
654401,8.99712953507987e-05
654402,8.99712953579391e-05
654403,8.99712953650795e-05
654404,8.99712953722204e-05
654405,8.99712953793606e-05
654406,8.99712953865001e-05
654407,8.99712953936401e-05
654408,8.997129540078e-05
654409,8.99712954079206e-05
654410,8.99712954150603e-05
654411,8.99712954221994e-05
654412,8.9971295429339e-05
654413,8.99712954364792e-05
654414,8.99712954436187e-05
654415,8.99712954507574e-05
654416,8.99712954578967e-05
654417,8.99712954650359e-05
654418,8.99712954721757e-05
654419,8.99712954793147e-05
654420,8.99712954864531e-05
654421,8.9971295493592e-05
654422,8.99712955007308e-05
654423,8.99712955078701e-05
654424,8.99712955150088e-05
654425,8.99712955221467e-05
654426,8.99712955292852e-05
654427,8.99712955364236e-05
654428,8.99712955435625e-05
654429,8.99712955507008e-05
654430,8.99712955578383e-05
654431,8.99712955649764e-05
654432,8.9971295572115e-05
654433,8.99712955792529e-05
654434,8.99712955863901e-05
